"Point.Forecast","Lo.80","Hi.80","Lo.95","Hi.95"
5746.29317909106,-1626.68587109482,13119.2722292769,-5529.70521664399,17022.2915748261
5746.29317909106,-1637.22098520519,13129.8073433873,-5545.81728328608,17038.4036414682
5746.29317909106,-1647.74108876615,13140.3274469483,-5561.9063932739,17054.492751456
5746.29317909106,-1658.24624575705,13150.8326039392,-5577.97264445543,17070.5590026375
5746.29317909106,-1668.73651970404,13161.3228778862,-5594.0161339855,17086.6024921676
5746.29317909106,-1679.21197368452,13171.7983318666,-5610.03695833268,17102.6233165148
5746.29317909106,-1689.6726703316,13182.2590285137,-5626.03521328605,17118.6215714682
5746.29317909106,-1700.11867183845,13192.7050300206,-5642.01099396186,17134.597352144
5746.29317909106,-1710.55003996261,13203.1363981447,-5657.96439481011,17150.5507529922
5746.29317909106,-1720.96683603029,13213.5531942124,-5673.89550962114,17166.4818678033
5746.29317909106,-1731.36912094051,13223.9554791226,-5689.80443153198,17182.3907897141
5746.29317909106,-1741.75695516932,13234.3433133514,-5705.69125303273,17198.2776112148
5746.29317909106,-1752.13039877384,13244.7167569559,-5721.55606597288,17214.142424155
5746.29317909106,-1762.48951139636,13255.0758695785,-5737.39896156743,17229.9853197495
5746.29317909106,-1772.83435226834,13265.4207104505,-5753.22003040304,17245.8063885852
5746.29317909106,-1783.16498021431,13275.7513383964,-5769.01936244411,17261.6057206262
5746.29317909106,-1793.48145365584,13286.067811838,-5784.79704703869,17277.3834052208
5746.29317909106,-1803.78383061533,13296.3701887974,-5800.55317292441,17293.1395311065
5746.29317909106,-1814.07216871987,13306.658526902,-5816.28782823428,17308.8741864164
5746.29317909106,-1824.34652520498,13316.9328833871,-5832.00110050248,17324.5874586846
