"date","rh_ws1","rh_ws2","rh_ws3","rh_ws4","rh_ws5","rh_ws6","rh_ws7","rh_ws8","rh_ws9","rh_ws10","rh_ws11","rh_ws12","rh_ws13","rh_ws14","rh_ws15","rh_ws16","rh_ws17","rh_ws18","rh_ws19","rh_ws20","rh_ws21","rh_ws22","rh_ws23","rh_ws24","rh_ws25","rh_ws26","rh_ws27","rh_ws28"
2006-02-02,74.6666666666667,70.0416666666667,79.1666666666667,72.25,78.9166666666667,79.0416666666667,75.125,79.0416666666667,66.2916666666667,75.1666666666667,67.75,76.75,74.4583333333333,77.4583333333333,71.1666666666667,83.0833333333333,68.25,76.2083333333333,74.2083333333333,79.7083333333333,80.9166666666667,66.0833333333333,83.125,71.4583333333333,65.625,75.75,68.0833333333333,75.2083333333333
2006-02-03,73,74.5833333333333,74.0416666666667,78.9166666666667,87.125,81,83.25,85.0833333333333,72.5416666666667,81.7916666666667,83.2916666666667,80.4166666666667,79.6666666666667,84.0416666666667,75.1666666666667,95.4166666666667,74.4166666666667,84.8333333333333,81.75,91.6666666666667,93.0833333333333,80.0833333333333,86.9583333333333,77.6666666666667,72.7083333333333,80.1666666666667,73.8333333333333,81.0416666666667
2006-02-04,74.3333333333333,76.7083333333333,78.4166666666667,74.5416666666667,76.4166666666667,84.25,77.5,78.625,86.0833333333333,79.7083333333333,82.6666666666667,68.6666666666667,78.8333333333333,74.4583333333333,89.9166666666667,88.0416666666667,80.7083333333333,74.875,66.25,82.3333333333333,75.0833333333333,72.625,79.0833333333333,83.7916666666667,69.4166666666667,84.3333333333333,81.0416666666667,84.2083333333333
2006-02-05,44.5416666666667,51.6666666666667,58.1666666666667,47.2916666666667,47.2083333333333,55.4583333333333,48.9166666666667,51.5833333333333,70.125,52.4583333333333,53.0833333333333,46.4583333333333,49.3333333333333,47.7916666666667,59.8333333333333,55.7916666666667,50.6666666666667,47.125,40.2916666666667,51.625,48.4166666666667,47.25,51.2083333333333,49.0833333333333,48.3333333333333,53,50.2916666666667,56.0416666666667
2006-02-06,63.0416666666667,47.7916666666667,53.0833333333333,61.5,61.9583333333333,49.4166666666667,50.4583333333333,64.4583333333333,48,57.9583333333333,46.0416666666667,64.25,55.25,39.9583333333333,52,52.4583333333333,50.1666666666667,53.4166666666667,53,56.0833333333333,40.1666666666667,43.625,58.4166666666667,41.5833333333333,48.125,65.25,55.0416666666667,57.7083333333333
2006-02-07,59,42.4583333333333,42.2916666666667,47.9166666666667,79.6666666666667,55.2916666666667,71.75,76.9166666666667,39.0416666666667,61.2083333333333,35,43.875,44.7083333333333,35.7083333333333,40.75,73.4583333333333,39.875,79.7916666666667,36.3333333333333,78.4166666666667,37.375,28.6666666666667,76.625,48.7083333333333,55.7083333333333,65.4166666666667,45.7083333333333,54.375
2006-02-08,51.6666666666667,57.3333333333333,42.25,40.3333333333333,57.5,63.2083333333333,65.25,56.625,47.375,56.4166666666667,39.625,41,44.7083333333333,33.6666666666667,53.0416666666667,65.9166666666667,39.4166666666667,61.75,41.0416666666667,67.0416666666667,39.2916666666667,35.7916666666667,64.875,55.75,59.0833333333333,61.0833333333333,46.3333333333333,61.3333333333333
2006-02-09,61.0416666666667,53.6666666666667,67.375,46,71,73.7083333333333,57.4583333333333,63.0416666666667,57.4166666666667,49.7916666666667,51.4583333333333,49.3333333333333,47.375,50.2916666666667,47.5,68.4583333333333,43.9166666666667,64.1666666666667,50.4583333333333,58.5833333333333,52.25,35.875,59.6666666666667,53.8333333333333,47.875,60.0416666666667,43.6666666666667,51.125
2006-02-10,66.125,50.4583333333333,56.25,50.7916666666667,64.75,55.9583333333333,57.6666666666667,61.9166666666667,45.7916666666667,55.3333333333333,47.9166666666667,50.375,50.7916666666667,47.9166666666667,57.125,54.25,45.75,62.3333333333333,58.8333333333333,64.7083333333333,52.7083333333333,44.6666666666667,64.375,44.625,49,62.75,50.1666666666667,57.375
2006-02-11,81.6666666666667,75.0833333333333,86.9166666666667,88.4583333333333,88.9583333333333,87.6666666666667,88.8333333333333,89.875,88.9166666666667,93.5416666666667,89.1666666666667,88.0833333333333,86.5833333333333,88.5,89.7083333333333,89.5,83.2083333333333,85.375,97.7916666666667,90,89.625,81.9166666666667,90.0833333333333,78.4583333333333,79.25,91.5833333333333,82.4166666666667,79.2916666666667
2006-02-12,61.8333333333333,73.5833333333333,72.5833333333333,59.75,59.625,77.4166666666667,67.4583333333333,62.375,71.5,64.7916666666667,62.5416666666667,59.8333333333333,64.0833333333333,58.625,77.5833333333333,69.9583333333333,58.7083333333333,63.4583333333333,64.625,69.0833333333333,57.3333333333333,53.75,63.5,72.625,65.625,64.75,58.5833333333333,70.7083333333333
2006-02-13,55.25,55.625,69.2083333333333,54,49.2083333333333,60.0833333333333,55.4583333333333,52.7083333333333,63.125,52.2083333333333,55.75,54.5416666666667,58.4166666666667,50.8333333333333,58.8333333333333,52.5833333333333,52.5833333333333,50.3333333333333,63.3333333333333,52.7916666666667,56.25,60.7916666666667,54.6666666666667,45.875,46.625,53.7916666666667,53.7916666666667,54.9583333333333
2006-02-14,51.6666666666667,47.0833333333333,43.4166666666667,44.4166666666667,54.0833333333333,55.9166666666667,53.25,55.25,61.2916666666667,51.2083333333333,47.25,38.4583333333333,52.0416666666667,46,58.75,56.0833333333333,47.0416666666667,50.0416666666667,55.9166666666667,57.3333333333333,52.2083333333333,50.0416666666667,54,42.9583333333333,45.4583333333333,55.9166666666667,48.9583333333333,56.9583333333333
2006-02-15,58.2083333333333,45.3333333333333,56.5,46.7083333333333,53.3333333333333,57.3333333333333,55.625,54.5833333333333,48.6666666666667,47.9166666666667,45.9166666666667,43.625,40.9583333333333,46.375,49.5416666666667,67.0416666666667,44.8333333333333,60.4583333333333,44.4583333333333,69.2083333333333,59.4166666666667,63.9583333333333,59.125,45.9583333333333,45.4166666666667,52.5833333333333,44.75,53.5416666666667
2006-02-16,65.0416666666667,58.1666666666667,63.625,53.25,70.7083333333333,67.5833333333333,70.4583333333333,70.5833333333333,57.875,65.9583333333333,52.0833333333333,49.5416666666667,47.7916666666667,51.1666666666667,52.875,82.75,49.0416666666667,71.4166666666667,61.8333333333333,76.2083333333333,59.5833333333333,46.0416666666667,74.3333333333333,60.5,59.1666666666667,66.5833333333333,49,66.2916666666667
2006-02-17,67.0416666666667,52.0833333333333,58.1666666666667,59.125,73.5416666666667,63.4583333333333,64.9583333333333,75.2083333333333,59.5833333333333,65.0833333333333,53.5833333333333,60.4583333333333,53.6666666666667,47.7083333333333,58.4166666666667,82.1666666666667,54.3333333333333,69.2916666666667,61.0416666666667,81.9166666666667,48.0416666666667,50.1666666666667,66.1666666666667,66.0416666666667,54.9583333333333,69.9583333333333,57.0416666666667,62.7083333333333
2006-02-18,55.2916666666667,63.6666666666667,77,65.0416666666667,56.875,65.5,64.7916666666667,62.7083333333333,71.9166666666667,45.1666666666667,66.0416666666667,66.125,62.7916666666667,67.25,71.0833333333333,69.4166666666667,62.2083333333333,58.5,75.4166666666667,67.25,70.625,41.1666666666667,61.2916666666667,65.7083333333333,61,64.125,62.1666666666667,64.8333333333333
2006-02-19,44.625,39.7916666666667,73.7916666666667,48.375,46.5416666666667,57.6666666666667,53.25,48.75,65.875,47.7083333333333,46.5833333333333,51.8333333333333,48.9583333333333,53.2916666666667,49.7916666666667,64.75,45.9583333333333,50.5833333333333,51.5833333333333,61.7916666666667,59.875,45.2083333333333,50.625,57.625,43.2083333333333,45.125,45.0833333333333,47.4166666666667
2006-02-20,71.1666666666667,70.125,69.7083333333333,61.4166666666667,80.9166666666667,83.625,75.4166666666667,72.9583333333333,75.125,66.4166666666667,56.3333333333333,70.375,59.5416666666667,61.2083333333333,73.75,84.5416666666667,55.625,78.5833333333333,70.6666666666667,79.7916666666667,65.125,66.9583333333333,76.6666666666667,76.3333333333333,63.6666666666667,60.2083333333333,53.5833333333333,69.625
2006-02-21,77.1666666666667,64.0833333333333,58,67.0416666666667,87.6666666666667,77.4166666666667,78.9583333333333,87.2916666666667,51.9166666666667,75.5833333333333,58.7083333333333,64.2083333333333,64.75,61.5833333333333,66.3333333333333,92.0416666666667,62.125,86.0416666666667,77.5416666666667,86.875,60.6666666666667,58.875,85.3333333333333,74.7916666666667,64.5,77.3333333333333,62.3333333333333,70.9166666666667
2006-02-22,83.4166666666667,84.4583333333333,75.2083333333333,81.2916666666667,92.4583333333333,90.875,92.3333333333333,95.0833333333333,73.375,94.8333333333333,72,77.5,90.7083333333333,74.7083333333333,85.25,93.8333333333333,83.0416666666667,86.875,95.4583333333333,93.625,77.2083333333333,71.2916666666667,94.5,86.375,85.1666666666667,93.3333333333333,87.6666666666667,93.6666666666667
2006-02-23,65.3333333333333,70.1666666666667,56.0416666666667,62.1666666666667,86.0416666666667,86.8333333333333,85.5,83.75,54.9166666666667,80.125,62.5,55.375,69.9583333333333,56.0416666666667,70.7083333333333,98.375,71.0416666666667,84.4166666666667,62.875,93.0833333333333,56.0416666666667,50,90.8333333333333,86.7916666666667,71.2083333333333,79.2083333333333,68.875,76.9166666666667
2006-02-24,39.2916666666667,41.4583333333333,34.9583333333333,31.625,54.0416666666667,46.2083333333333,51,45.4583333333333,31.8333333333333,49,30.25,37.625,43.625,25.7916666666667,42.0416666666667,67.25,37.625,56.0833333333333,39.875,54.125,26.3333333333333,37.8333333333333,60.5833333333333,46.5833333333333,38.6666666666667,57.5,38.625,46.4583333333333
2006-02-25,64.7083333333333,58.5416666666667,60.9166666666667,63.6666666666667,82.375,57.875,73.5,77.4166666666667,38.9166666666667,72.5,48.4583333333333,66.8333333333333,60.1666666666667,63.75,58.25,75.9583333333333,58.625,80.5833333333333,81.5416666666667,84.125,65.125,55.8333333333333,83.0833333333333,48.5416666666667,60.9166666666667,77.125,55.625,68.75
2006-02-26,35.2916666666667,27.5833333333333,34,35.5833333333333,54.0833333333333,40.5,52.625,51.4166666666667,31.9583333333333,37.375,28.1666666666667,37.375,32.1666666666667,27.9166666666667,37.625,54.875,32.75,60.5416666666667,28.1666666666667,60.0833333333333,23.1666666666667,18.7916666666667,55.9583333333333,35.875,36.625,39.6666666666667,33.4583333333333,37.75
2006-02-27,40.5833333333333,40.375,33.875,36.5833333333333,46.0833333333333,41.5833333333333,49.4166666666667,46.5416666666667,24.9583333333333,42.7083333333333,33.25,28.25,35.3333333333333,24.875,36.4583333333333,39.625,30.4166666666667,50.1666666666667,38.6666666666667,50.9583333333333,24.2916666666667,14.7916666666667,49.1666666666667,36.3333333333333,39.875,42.4166666666667,34,43.8333333333333
2006-02-28,45.9583333333333,46.0416666666667,43.4583333333333,39.375,45.3333333333333,59.5416666666667,44.5416666666667,47.5,44.375,42.4166666666667,40.0833333333333,41.0416666666667,42.0833333333333,37,47.125,64.4166666666667,36.9166666666667,48.9583333333333,40.0416666666667,64.4166666666667,33.8333333333333,37,46.8333333333333,59.125,35,43.5833333333333,41.2083333333333,43.5833333333333
2006-03-01,55.5,62.6666666666667,54.5,53.9166666666667,49.3333333333333,68.0833333333333,59,51.5416666666667,63.1666666666667,56.875,53.0416666666667,54.2916666666667,54.5416666666667,47.3333333333333,57.5,73.75,63.4166666666667,53.4166666666667,58.8333333333333,75.2916666666667,46.625,48.0833333333333,53.9583333333333,64.4166666666667,50.125,57.5,53.7083333333333,59.5833333333333
2006-03-02,69.9583333333333,54.75,51.5833333333333,52.7083333333333,61.2083333333333,64.375,57.7083333333333,62.9166666666667,58.4583333333333,60.2083333333333,51.4583333333333,53.9166666666667,47.5,48.5833333333333,58.375,82.375,63.0833333333333,60.5416666666667,47.4583333333333,81.4583333333333,47.2916666666667,51.25,58.6666666666667,65.1666666666667,50.75,62.4166666666667,50.75,59.25
2006-03-03,42.0416666666667,43,57.375,43,52.2916666666667,51.5,53,55.0833333333333,66.4583333333333,51.0833333333333,45.2916666666667,41.5833333333333,44.0833333333333,44.7916666666667,48.0416666666667,69.7916666666667,31.7916666666667,59.2083333333333,44.25,67.9166666666667,45.1666666666667,45.375,55.7916666666667,54.5833333333333,43.3333333333333,42.75,39.7083333333333,45.875
2006-03-04,37.7083333333333,34.5833333333333,39.7083333333333,37.1666666666667,45.625,41.1666666666667,41.125,47.125,36.7083333333333,41,35.75,32.25,39.9583333333333,30.7916666666667,43.8333333333333,48.9583333333333,37.5416666666667,43.0416666666667,39.5416666666667,44.4583333333333,33.9166666666667,28.9583333333333,43.2916666666667,39,33.25,46.8333333333333,37.5416666666667,41.0833333333333
2006-03-05,39.8333333333333,39.7083333333333,35.7083333333333,33.9166666666667,47.9583333333333,44.2083333333333,44.5833333333333,42.7083333333333,33.2916666666667,39.5833333333333,32.0833333333333,29.5833333333333,37.75,29.8333333333333,42.0833333333333,58.1666666666667,34.3333333333333,49.2083333333333,37.5833333333333,51.9166666666667,28.25,24.1666666666667,46.6666666666667,41.3333333333333,37.1666666666667,44.625,37.6666666666667,43.0416666666667
2006-03-06,72.9583333333333,73.875,63.7916666666667,63.2083333333333,73.25,80.2916666666667,75.3333333333333,74.7916666666667,77.375,80.2083333333333,63.4166666666667,45,70.4166666666667,63.625,77.3333333333333,77.7916666666667,66.375,72.3333333333333,71.9583333333333,77.875,64.2083333333333,66.9166666666667,72.3333333333333,74.125,66.7083333333333,72.375,71.125,75.1666666666667
2006-03-07,61.375,54.6666666666667,52.375,51.9166666666667,63.875,65.7916666666667,57.875,61.6666666666667,55.125,55.2083333333333,57.0833333333333,46.4166666666667,61.125,42.7083333333333,59.7916666666667,67.2083333333333,57,61.2916666666667,50.0833333333333,63.9166666666667,46,41.2083333333333,56.6666666666667,67.4166666666667,54.0833333333333,63.375,56.75,61.4583333333333
2006-03-08,61.1666666666667,47.0416666666667,50.75,49.1666666666667,58.2083333333333,55.7083333333333,56.25,54.8333333333333,48.5833333333333,53.9166666666667,44.9583333333333,45.5,48.875,47.375,51.0416666666667,59,48.7916666666667,56.9166666666667,56.9583333333333,62,51.6666666666667,44.4583333333333,58.4583333333333,61.3333333333333,47.6666666666667,56.0833333333333,48.5,55.7916666666667
2006-03-09,61.8333333333333,48.875,50.0833333333333,51.4583333333333,69.7916666666667,60.4583333333333,65.25,67.7916666666667,47.9583333333333,62.75,48.5416666666667,52.4166666666667,49.3333333333333,47.125,54.0416666666667,82,48.75,64.9166666666667,50.9166666666667,73.9166666666667,50.125,44.5416666666667,63.9583333333333,50.6666666666667,52.1666666666667,59.75,51.25,58.5416666666667
2006-03-10,74,63.4583333333333,54.0416666666667,64.125,70.5,70.2916666666667,65,74.7916666666667,44.375,71.9166666666667,55.3333333333333,64.375,63.0416666666667,54.75,67.7083333333333,83.7916666666667,63.9583333333333,66.5,65.2083333333333,81.2083333333333,57.4166666666667,53.875,66.1666666666667,64.0416666666667,61,78.125,69.1666666666667,73.0833333333333
2006-03-11,81.2916666666667,63.9583333333333,68.25,83.2083333333333,76.6666666666667,75.9583333333333,71.625,76.7083333333333,56.375,75.125,77.0416666666667,83.9166666666667,84.6666666666667,76.4166666666667,64.5416666666667,86.4583333333333,76.7083333333333,74.125,96.4166666666667,86.25,70.25,53.9583333333333,74.8333333333333,62.5416666666667,62.1666666666667,80,71.6666666666667,72
2006-03-12,74.5416666666667,65.25,71.5833333333333,68.1666666666667,81.1666666666667,74.9583333333333,77.6666666666667,77.8333333333333,68.4166666666667,77.5416666666667,74,66.375,68.5,69.0416666666667,72.375,92.8333333333333,69.1666666666667,77.125,73.9583333333333,90.6666666666667,66.3333333333333,67.875,80.0416666666667,67.5,65,73.25,69.4583333333333,75.1666666666667
2006-03-13,62.7916666666667,63.1666666666667,71.75,68.125,76.75,73.2083333333333,75.9166666666667,72.5416666666667,67.25,72.6666666666667,67.625,71.625,70.8333333333333,65.1666666666667,67.0833333333333,91,60.25,72.7083333333333,79.7916666666667,90.25,63.3333333333333,59.6666666666667,72.625,64.7083333333333,62.0416666666667,68.7083333333333,64.25,70.0833333333333
2006-03-14,43.6666666666667,37.0416666666667,46.2916666666667,38.4583333333333,50.7083333333333,50.1666666666667,57.0833333333333,51.9583333333333,45.4583333333333,49.1666666666667,40.7916666666667,39.0416666666667,40.2083333333333,39.2083333333333,46.5833333333333,78.2083333333333,38.0833333333333,57.375,35.5416666666667,72.0833333333333,35.2083333333333,32.1666666666667,51.4166666666667,46.9583333333333,46.625,47.9583333333333,40.5,49.9166666666667
2006-03-15,24.7916666666667,23.4166666666667,34.75,31.2916666666667,26.1666666666667,32.5,32.2916666666667,29.1666666666667,37.4166666666667,27,29.4166666666667,31.125,29.2083333333333,28.5416666666667,31.7916666666667,39.0833333333333,27.0416666666667,27.2083333333333,27.875,33.0416666666667,25.9166666666667,21.7083333333333,31.0833333333333,29.5833333333333,23.125,31.25,27.625,30.5
2006-03-16,44.9583333333333,42.5833333333333,41.125,49.7083333333333,49.8333333333333,53.3333333333333,49,52.4166666666667,32.125,43.9583333333333,38.375,41,43.875,40.6666666666667,42.5833333333333,51.7083333333333,42.3333333333333,54.2916666666667,53.2916666666667,54.7916666666667,40.375,25.375,54.2916666666667,55.3333333333333,35.7083333333333,53.3333333333333,44.3333333333333,42.2083333333333
2006-03-17,45.75,53.25,51.8333333333333,41.5,41.2083333333333,69.4583333333333,55.3333333333333,44.5833333333333,64.4583333333333,48.6666666666667,48.9583333333333,42.5833333333333,45.375,45.0416666666667,52.7083333333333,71.7916666666667,47.7083333333333,48.1666666666667,40.5416666666667,63.375,48.25,49.875,47.2916666666667,75.6666666666667,42.3333333333333,50.5,46.4166666666667,56.25
2006-03-18,36.0833333333333,32.5416666666667,41.2916666666667,39.2083333333333,43.5,49.1666666666667,56.7916666666667,44.3333333333333,36.375,37.75,34.3333333333333,33,41.875,30.6666666666667,41.5416666666667,53.7083333333333,38.625,51.0833333333333,37.125,60.5,29.5416666666667,27.875,55.7916666666667,34.5,41.6666666666667,39.8333333333333,34.8333333333333,47.0416666666667
2006-03-19,29.6666666666667,36.0833333333333,28.1666666666667,29.875,31.4583333333333,39.0833333333333,41.75,37.7916666666667,25.375,32.0833333333333,27.3333333333333,29.125,30.5,24.9166666666667,33.6666666666667,45.8333333333333,31.875,41.4583333333333,38.8333333333333,50.0416666666667,20.6666666666667,17.0833333333333,42.0416666666667,29.8333333333333,32.5,39.4166666666667,31,42.3333333333333
2006-03-20,51.875,47.2916666666667,74.3333333333333,57.375,51.4166666666667,43.7916666666667,61.0416666666667,57.9166666666667,63.4583333333333,57.9166666666667,55.2083333333333,58.3333333333333,61.4583333333333,67.8333333333333,55,55.125,51.9166666666667,58.7916666666667,74.75,63.5,74.625,49.375,60.3333333333333,43.0416666666667,53.5416666666667,70.5416666666667,58.625,61.2083333333333
2006-03-21,80.7916666666667,86.0833333333333,88.2083333333333,91.5,93.9166666666667,91.2083333333333,90.75,95.0416666666667,92.2916666666667,97.8333333333333,96.5,86.6666666666667,91.2916666666667,86.875,99.125,94,93.125,89.625,98.9166666666667,92.9166666666667,90.0416666666667,89.25,91.75,90.125,83.125,95.1666666666667,92.5833333333333,94.8333333333333
2006-03-22,59.25,59.8333333333333,55.0833333333333,47.75,63.9583333333333,64.75,65.2083333333333,64.5,60.125,61.375,49.2916666666667,48.625,56.0416666666667,44.8333333333333,61.4583333333333,72.1666666666667,52.7916666666667,63.3333333333333,57,63.5,49.6666666666667,41.125,60.0416666666667,60.2916666666667,60,61.25,52.5833333333333,61.3333333333333
2006-03-23,56.75,57.0416666666667,63.125,47.25,55.8333333333333,56.5416666666667,57.0833333333333,59.7083333333333,54.625,53.4166666666667,47.75,49.375,52,53.9583333333333,57.2916666666667,62.25,50.0416666666667,59.5416666666667,63,56.0416666666667,61.5833333333333,58.6666666666667,54.2083333333333,50.875,50.625,59.1666666666667,50,55.2083333333333
2006-03-24,67.7083333333333,65.5416666666667,82.9583333333333,80.9583333333333,74.9583333333333,82.75,86.2916666666667,75,79.75,78.875,65.75,72.875,70.9166666666667,77,64.9166666666667,81.8333333333333,61.4583333333333,81.7083333333333,92.5,86.5833333333333,82.2916666666667,65.75,80.5,62.25,72.5833333333333,62.125,60.0416666666667,66.25
2006-03-25,69.1666666666667,70.2083333333333,71.7083333333333,60,63.3333333333333,76.0416666666667,71,65.7083333333333,68.5833333333333,74.7916666666667,70.875,55.2083333333333,77.3333333333333,56.625,86.5416666666667,74.125,82.4583333333333,66.5833333333333,62,74.625,66.125,58.9166666666667,71.75,72.7083333333333,67.5833333333333,70.5416666666667,80.3333333333333,74.5416666666667
2006-03-26,68.2916666666667,56.625,59.9166666666667,51.4583333333333,65.75,59.625,64.0833333333333,63.4583333333333,66.9583333333333,63.625,53.2083333333333,47,63.75,51.25,65.9166666666667,66.1666666666667,56.375,55.9583333333333,61.7916666666667,66,58.4583333333333,54.4583333333333,63.9583333333333,57.0833333333333,57.0833333333333,54.5416666666667,59.25,58.7083333333333
2006-03-27,78.5416666666667,48.5,52.6666666666667,49.5833333333333,80.7083333333333,58.4166666666667,56.4166666666667,73.2083333333333,49.5,52.375,50.5833333333333,46.625,63.5833333333333,50.0416666666667,55.25,62.75,50.0833333333333,55.125,63.875,60.6666666666667,57.8333333333333,54,57.0833333333333,52.5416666666667,44.7916666666667,55,52.8333333333333,55.5
2006-03-28,75.1666666666667,51.0416666666667,60.8333333333333,63.5833333333333,87.8333333333333,61,58.8333333333333,82.1666666666667,55.3333333333333,60.75,58.875,65.9166666666667,67.6666666666667,60.75,60.5,77.625,57.5833333333333,59.9583333333333,78.0833333333333,72.0416666666667,66.4583333333333,62.4583333333333,60.3333333333333,59.7083333333333,47,61.875,57.75,59.4166666666667
2006-03-29,83.9166666666667,68.625,64.875,60.7083333333333,73.25,71.0833333333333,68.875,80.7916666666667,55.5416666666667,63.4166666666667,59.5,61.6666666666667,67.0416666666667,61.7916666666667,67.625,76.125,62.0833333333333,62.375,71.6666666666667,69.5416666666667,65.3333333333333,59.4583333333333,63.4166666666667,87.6666666666667,56.4583333333333,63.4583333333333,62.3333333333333,67.1666666666667
2006-03-30,72.7916666666667,60.0416666666667,68.5416666666667,51.9166666666667,72.5416666666667,69.4583333333333,67.3333333333333,77.5833333333333,61.125,63.4166666666667,58.625,56.625,59.875,55.4583333333333,62.9166666666667,76.25,56.4166666666667,62.5416666666667,67.7916666666667,70.7916666666667,62.625,58.9166666666667,69.4583333333333,64.25,53.5416666666667,59.9583333333333,57.3333333333333,63.5416666666667
2006-03-31,88.9583333333333,61.1666666666667,70.875,63.4583333333333,80.9166666666667,64.375,64.5833333333333,84.9166666666667,73.3333333333333,66.9583333333333,65.5,63.875,69.0833333333333,62.1666666666667,61.5,75.125,56.5416666666667,65.625,73.5416666666667,77.7916666666667,71.5416666666667,65.75,70.4583333333333,53.4166666666667,52.75,64.4583333333333,56,62.4166666666667
2006-04-01,71.1666666666667,70.7083333333333,53.9583333333333,60.875,91.6666666666667,68.4166666666667,68.875,88.7083333333333,61.125,70.4166666666667,64,56.4583333333333,73.5833333333333,54.2916666666667,64.5833333333333,88.7083333333333,61.0416666666667,68.625,66,82.2083333333333,59.5416666666667,60.75,68.5416666666667,60.5416666666667,59.9166666666667,69.3333333333333,65.0416666666667,66.0833333333333
2006-04-02,67.7826086956522,63.8260869565217,56.7391304347826,46.4782608695652,74.4782608695652,60.8695652173913,59.8260869565217,81.8695652173913,44.304347826087,54.2608695652174,50.7391304347826,42.304347826087,55.9565217391304,44.1739130434783,56.3478260869565,64.3478260869565,50.6521739130435,69.0434782608696,53.2608695652174,67.2608695652174,55.1739130434783,51.695652173913,65.0434782608696,62.6521739130435,49.5217391304348,62.7826086956522,52,57.7826086956522
2006-04-03,66.75,88.7916666666667,63.2916666666667,59.25,64.6666666666667,81.875,77.0833333333333,85.625,61.75,76,69.4166666666667,58.3333333333333,72.25,66.4583333333333,79,90.75,65.4583333333333,73.1666666666667,71.7916666666667,82.7083333333333,70.4166666666667,66.7916666666667,74.9583333333333,80.3333333333333,70.125,68.9583333333333,71.7083333333333,76.2083333333333
2006-04-04,55,47.1666666666667,42.4583333333333,40.125,73.5833333333333,51.1666666666667,49.25,64.0416666666667,45,44.2916666666667,38.875,34.8333333333333,46.9583333333333,36.875,46.6666666666667,58.9583333333333,30.9583333333333,46.8333333333333,36.5,54.375,40.3333333333333,37.3333333333333,41.5833333333333,41.5416666666667,37.2916666666667,38.9166666666667,38.4583333333333,40.9583333333333
2006-04-05,58,43.9166666666667,29.9166666666667,25.5416666666667,59.75,47.7916666666667,51.7083333333333,64.9166666666667,26.2916666666667,41.8333333333333,27.9166666666667,25.2916666666667,39.4583333333333,22.1666666666667,42.75,56.4583333333333,27.7083333333333,48.375,10.5833333333333,56.0416666666667,24.5416666666667,20.7083333333333,47.5833333333333,41.0833333333333,33.6666666666667,35.125,30.9166666666667,38.6666666666667
2006-04-06,48.0833333333333,58.2083333333333,36.375,27.75,58.4583333333333,59.25,50.7916666666667,58.9583333333333,28.0416666666667,53.5416666666667,35.75,27.0416666666667,45.1666666666667,35.2916666666667,52.0833333333333,56.0416666666667,40.3333333333333,53.125,38.125,63.4166666666667,42.1666666666667,36.5833333333333,55.5,53.8333333333333,43.4166666666667,45.2916666666667,45.0416666666667,51.6666666666667
2006-04-07,31.6666666666667,44,38.0833333333333,40.3333333333333,26.5416666666667,55.2916666666667,57.125,26.0833333333333,51.4583333333333,42.2916666666667,41.1666666666667,38,39.4583333333333,35.4583333333333,39.7916666666667,78.0416666666667,41.0833333333333,54.7916666666667,40.375,76.7083333333333,48.5,32.1666666666667,56.5833333333333,46.2916666666667,37.4583333333333,40.4583333333333,36.4583333333333,42.0833333333333
2006-04-08,40.8333333333333,81.3333333333333,74.0833333333333,71.8333333333333,26.9583333333333,76.3333333333333,75.875,26.7083333333333,76.75,72.7916666666667,82.2083333333333,73,80.7916666666667,67.6666666666667,80.6666666666667,87.0833333333333,73.0416666666667,74.5416666666667,78.375,83.0416666666667,73.2916666666667,37.2083333333333,74.875,78.4583333333333,63.7083333333333,74.7916666666667,72.9166666666667,74.7916666666667
2006-04-09,42.2916666666667,67.1666666666667,46.3333333333333,44.2916666666667,48.5833333333333,66.4583333333333,63,45.7916666666667,45.5833333333333,54.7083333333333,59.2916666666667,44.5833333333333,61.5,40.4583333333333,53.6666666666667,75.9583333333333,47.6666666666667,56.375,46.9166666666667,69.375,50.375,51.875,62.5833333333333,62.0416666666667,53.0833333333333,52.25,48.875,58.9583333333333
2006-04-10,49.25,61.25,53.1666666666667,45.4583333333333,59.125,59.8333333333333,58.4583333333333,51.4583333333333,48.2083333333333,54.625,54.2083333333333,44.8333333333333,59.5416666666667,51.5416666666667,55.0416666666667,53.2916666666667,48.0416666666667,54.9166666666667,58.2916666666667,57.7083333333333,56.4583333333333,50.0416666666667,54.125,52.7083333333333,49.2916666666667,59.625,48.3333333333333,59
2006-04-11,51.4583333333333,58.2083333333333,51.9583333333333,41.9583333333333,58.1666666666667,65.8333333333333,63.0833333333333,49.4166666666667,46.0416666666667,52.625,47.75,45.5833333333333,55.375,44.4583333333333,47.125,64.2083333333333,55.5416666666667,62,57.7083333333333,62.6666666666667,51.75,42,53.4166666666667,55.375,49.3333333333333,50.125,44.75,54.4166666666667
2006-04-12,64.5416666666667,68.0833333333333,58.375,55.5,70.4583333333333,69.5416666666667,68.9583333333333,64.1666666666667,44.875,65.125,59.4583333333333,55.5833333333333,52.75,50.125,55.5833333333333,66.0833333333333,63.0833333333333,68.2083333333333,71.5,72.9166666666667,56.6666666666667,52.2916666666667,65.4583333333333,64.25,57.125,60.25,54.625,66.125
